#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.Lflavomaculatus_thinned" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.Lflavomaculatus_thinned" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.Lflavomaculatus_thinned" spec="snap.Data">
#                    <taxonset id="North" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T2641" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4923" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3432" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T4101" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="South" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T3198" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3107" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3081" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3191" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Moz" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T4606" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3419" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T3416" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="Taratibu" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T5628" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5631" spec="beast.evolution.alignment.Taxon"/>
#                        <taxon id="T5621" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="u" lower="0.0" name="x">1.4698153755983197</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.Lflavomaculatus_thinned" name="distribution">
#            <parameter id="v" lower="0.0" name="x">0.7577810233682515</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.Lflavomaculatus_thinned" id="treeLikelihood.Lflavomaculatus_thinned" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.Lflavomaculatus_thinned">
#            <siteModel id="MutationSiteModel.Lflavomaculatus_thinned" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	TreeHeightLogger
780000	-68953.9700456853	-68702.13035868417	-251.8396870011317	1.344204570779512	0.7961367524569996	1.4667295228555375	1.1991292161731508	0.7372878910607868	1.0641376185216114	1.1819581045658938	1.1917226806880543	0.7591200792134644	0.23724805897164472
781000	-68948.89343986755	-68681.24101636787	-267.65242349968025	1.3799598635291066	0.7841038669620308	1.5524491555771982	1.1264233754698922	0.7478685094329511	1.0483272368489818	1.1617034533180042	1.172426830028322	0.7380920531368369	0.24520015687480165
782000	-68949.4568144857	-68701.71124268038	-247.745571805322	1.3870336401531953	0.7818382400433244	1.4822222131478602	1.1498318871952804	0.7470920194120654	1.073663629814107	1.1972566190183522	1.2003396293453439	0.786658631401483	0.23874903870234124
783000	-68949.65239821807	-68680.77429208903	-268.87810612902973	1.3851949520603386	0.7824236620623645	1.5532151982963773	1.170493176025849	0.7589439406751319	1.062481330992945	1.174757044216061	1.2436327050839842	0.756632254843944	0.23568932978479612
784000	-68955.09910593438	-68681.67180586807	-273.42730006630933	1.3851949520603386	0.7824236620623645	1.6279942604029212	1.1245244472849762	0.7488619064878304	1.0755831943118737	1.1721019146856486	1.2598267983555058	0.7837845509283362	0.23457682695833257
785000	-68956.88635128803	-68712.45641928895	-244.4299319990837	1.374489329258712	0.7858811327199615	1.4700283761249193	1.126582285835625	0.7589533996605352	1.0500046547827657	1.1313102030116464	1.1530982160722727	0.7652941561933516	0.2520662583009791
786000	-68952.53939100487	-68682.9534812117	-269.58590979316125	1.3747264312046346	0.7858036422378493	1.4703295580435243	1.2448207893869547	0.7673152153041459	1.1749487034054356	1.2600263530765912	1.2559701773359064	0.7141738691996944	0.24156326175963677
787000	-68950.93362897636	-68683.2716267043	-267.66200227206235	1.3840091509738053	0.7828025023548744	1.5213537366978098	1.1752577849820751	0.7522564117486599	1.0509152761153298	1.1452428258852454	1.2244279290929423	0.7253398057350403	0.24857644313701377
788000	-68950.34038349721	-68692.59455947018	-257.7458240270303	1.386917410564169	0.7818751746467292	1.469110158879682	1.1957528746414043	0.7231907756591169	1.1305736785700409	1.2215643993180063	1.205493636326601	0.7393676152275559	0.23396889576419988
789000	-68946.8856830982	-68685.55600206576	-261.32968103243957	1.380098334172358	0.7840591673600874	1.50785439904771	1.1965728687720762	0.7462720286902751	1.0227446248065546	1.151415622987169	1.142852388689353	0.7664275733596337	0.2306771020768336
790000	-68952.03381752924	-68666.33135558582	-285.7024619434262	1.3696984392992346	0.7874559602538083	1.5781903205884351	1.2979710723312574	0.7481225006389339	1.1209408408762427	1.2219845780622642	1.1990286076373853	0.7274246601872643	0.23549528674691156
791000	-68952.11660676262	-68688.1177449203	-263.9988618423262	1.3855862206740521	0.7822988819877029	1.5467374032784102	1.1086119508374264	0.7584087162898728	1.0705999753490747	1.0970875305460144	1.1486269294544953	0.7517460811065122	0.24300476549366892
792000	-68951.85744307582	-68705.62089441637	-246.23654865944275	1.3822944903124095	0.783352103798674	1.437395513392354	1.1230848371343694	0.7687731542229288	1.0138832180765052	1.0953298456156422	1.1387398937612139	0.7650725997366862	0.2365967200483864
793000	-68949.6678677608	-68665.61908457598	-284.04878318481303	1.368556538502637	0.7878338817539636	1.5724216088413787	1.2038352635489136	0.7666885559086449	1.113320322776124	1.1875707700420524	1.1539843060803145	0.7030384214404389	0.24423738658545516
794000	-68949.46645764487	-68700.96477687953	-248.50168076534183	1.3752331179603183	0.7856381858385466	1.4834007295326825	1.2087035001333917	0.7474038753531915	1.0986975490166606	1.1861380294117192	1.1876025938412047	0.8021142610157351	0.23722119015838203
795000	-68951.7128594017	-68695.36465943456	-256.3481999671401	1.3826369459089312	0.7832421656024747	1.4623783395206043	1.175920114666558	0.7937315566496053	1.0491653190703116	1.1425130256119398	1.151161515570541	0.74558595581734	0.2529001346296567
796000	-68946.93282647918	-68692.42315734249	-254.50966913669015	1.3819132256612003	0.7834746012710792	1.4846415379038906	1.1535412788315318	0.7620532513716389	1.0983496816036393	1.1561060437092123	1.1783480134753463	0.761513133400564	0.23141883362775437
797000	-68952.10219746827	-68665.81992555903	-286.28227190923343	1.3816547785472528	0.7835576986402066	1.5655956769407273	1.1421805667968772	0.7819748909867068	1.0230377150340086	1.1147723192946504	1.2093677774055192	0.6915585926911418	0.2485367085698953
798000	-68947.54832934502	-68702.40964595367	-245.13868339136081	1.378519538113576	0.7845696528694388	1.441431947178376	1.1252435474025757	0.7865667619218741	1.0299734047633715	1.1145776228169788	1.113727603528467	0.7652201498800327	0.23916676894451777
799000	-68955.44801592742	-68665.78070208857	-289.66731383886145	1.367782181480813	0.7880907275295645	1.5831617147147472	1.179290379681452	0.7992274824879487	1.0173763534305214	1.0971475373483845	1.085147438462034	0.7049756188012732	0.252627809293654
800000	-68951.11551228787	-68682.63672571558	-268.47878657229637	1.3632092291927533	0.7896169219990758	1.5185572946363433	1.2275625430885773	0.7703819759814603	1.1279643252992488	1.1796000359969014	1.156823248468475	0.7445850654114073	0.2402302447520449
801000	-68947.32621162932	-68688.9371968212	-258.38901480811313	1.3827779393308688	0.7831969274056575	1.5036402923813705	1.176662250114234	0.7486197114274511	1.0286318518279298	1.1258882904968532	1.1295903098085909	0.7631916895663855	0.2397927528629379
802000	-68947.64100294399	-68691.37336481707	-256.26763812691706	1.3747343208523375	0.785801064437944	1.4907741241809087	1.163857965530331	0.7543056128066925	1.0810771240615147	1.15029340654865	1.156450380853333	0.7568576645146073	0.2304802567646506
803000	-68949.83983337691	-68709.6667362096	-240.17309716731052	1.3752805592252026	0.78562270390342	1.4314396687545061	1.1304994603699257	0.7716291153651315	1.020497276284559	1.113077208299469	1.1207687695841897	0.8100601431660491	0.21388097819845198
804000	-68951.21089769545	-68701.03339890434	-250.1774987911005	1.3648169457450205	0.7890785168237314	1.405249898322386	1.2108999852154392	0.7856769114614691	1.057500396267657	1.1436148332939808	1.1348842657660396	0.7428742141822527	0.2415209520964443
805000	-68953.23334526182	-68687.20317886562	-266.0301663962035	1.3959389822126522	0.7790368596113414	1.5279332771852376	1.1928243813892407	0.7615505129893632	1.012570361720453	1.0937759059582874	1.1541241143400287	0.7844169655647167	0.22381278968255713
806000	-68948.1981771213	-68676.5613195797	-271.63685754160366	1.3684261799574562	0.7878770881967739	1.5573490480181207	1.2205668289086398	0.7856741850616239	1.1328446800150762	1.2023171881512544	1.2132330290216742	0.7545714097743451	0.2352960286558033
807000	-68950.4656094779	-68685.87122120004	-264.5943882778707	1.396945515452327	0.7787237303638513	1.538862450236885	1.1168154986813628	0.782524969820391	1.0367587701599696	1.124544422603558	1.1273445160445477	0.7561996097274238	0.23728742117814564
808000	-68949.97694402067	-68696.1630742153	-253.8138698053682	1.3750894092779664	0.785685093830897	1.5032845414405345	1.2830790959684668	0.7649750824931348	1.1068143821430942	1.2304847005376505	1.212726927870274	0.8213686642818759	0.22773130271746483
809000	-68950.54089484269	-68702.40417871384	-248.13671612884374	1.3629167450692494	0.78971508714892	1.4454750138806354	1.1070805707773161	0.7837204855541093	0.9955790464476507	1.0973309348982188	1.1302132048144273	0.7429340887228485	0.2477109120891679
810000	-68947.89635143378	-68689.37353587245	-258.5228155613238	1.375265217735387	0.785627710246314	1.483036463156695	1.1196130653159193	0.7867215919894006	1.0429565914819923	1.114041215970692	1.1646776293872392	0.7370711818393955	0.23841466332535752
811000	-68948.59643383592	-68684.24090010815	-264.35553372776724	1.3746770863019484	0.7858197658486473	1.5205718602963494	1.1965845878104677	0.7318731080772746	0.9959564652399255	1.126836561577156	1.1282482792271533	0.7697380953134652	0.23219322648887386
812000	-68946.7921170397	-68701.87924950909	-244.91286753060558	1.383678048989535	0.7829084645543353	1.4386516373873952	1.1943400121758534	0.7383691494540638	1.0417184371469406	1.140930274466946	1.157020343601252	0.7872948968709991	0.22904642359335137
813000	-68949.69945776646	-68680.21216970809	-269.4872880583654	1.377651226076462	0.7848511943834734	1.5521072584341298	1.2487754795736103	0.7768330269786042	1.08278966952043	1.1709172966894916	1.1637038688601107	0.7957731843058096	0.22223926929179028
814000	-68948.33668561112	-68693.50756672454	-254.82911888659115	1.38348659562305	0.7829697714017899	1.5037617706794546	1.1975678863177144	0.7424186436005288	1.0949217848700838	1.167802755471135	1.1358206274107598	0.7893399061420804	0.23324546844303876
815000	-68954.64238446968	-68680.65073710239	-273.9916473673	1.3900616594746318	0.7808794169918128	1.5411398158005516	1.1348838305215339	0.7000216564663836	0.974844960961962	1.1003915148029701	1.1101289064795774	0.7235260458797106	0.2340145586142726
816000	-68946.59702009193	-68693.71979944137	-252.87722065054962	1.3896971363694455	0.7809944977682697	1.46128078830985	1.1653075568913975	0.7709642913540732	1.063113101473289	1.1405796237620012	1.1445850412975465	0.7594462152325733	0.2295650869096357
817000	-68950.51649620266	-68699.23846009668	-251.27803610597806	1.3719172118731227	0.7867244694744927	1.4464525589650687	1.160029511548287	0.7538914798907114	1.0048508459289838	1.100842631643856	1.1162668448349866	0.7507961084925349	0.23753459720269984
818000	-68947.42510606193	-68688.10773378702	-259.3173722749084	1.3898188824110616	0.7809560517783098	1.4919426368119901	1.1772432583296868	0.7492092362559372	1.0378830843380429	1.157342263521425	1.1693196418133098	0.7530858593218605	0.2393271586446377
819000	-68946.10266891179	-68693.70880965963	-252.39385925216013	1.3764730902653917	0.7852340850810391	1.4511595050685238	1.1788105800710036	0.7618635383546384	1.0412126551769254	1.1297747032281524	1.164329464236674	0.7513926092062541	0.23840612616405346
820000	-68949.78898152946	-68694.38212578643	-255.40685574302728	1.3962533388627976	0.7789389887430825	1.469006376675745	1.1606137702333983	0.7660980541150992	1.0823438299982837	1.1602991989312441	1.1711843337492291	0.7211075577401854	0.25523045818494394
821000	-68947.96853554757	-68692.46581412634	-255.50272142123166	1.3693935372522958	0.7875567729547668	1.487844834472872	1.1875206032414118	0.7432431180416864	1.0756068500116995	1.180123993175069	1.198415164397593	0.7791931289621985	0.22390027868978057
822000	-68951.89331792163	-68707.64296742296	-244.2503504986728	1.3834212691774008	0.782990696197283	1.4412657405711735	1.1746676146655117	0.7604833614014067	1.1358196449658398	1.2398422164969998	1.2324949858549654	0.7943261012636247	0.22691095042460183
823000	-68948.47568851084	-68694.19273121757	-254.28295729327078	1.3846495746922027	0.7825977733465626	1.5456420814248724	1.1487554978686347	0.7533698503323047	1.052049200968736	1.133825057053289	1.1425876768080243	0.8118174944284515	0.23570161841220247
824000	-68947.1469507966	-68684.34415367898	-262.80279711761295	1.3721064657601376	0.7866622480342434	1.4959090821818772	1.1903716200187278	0.7497217462208461	1.0458734891695856	1.1477917135145133	1.1163059130937576	0.7455807518035957	0.23695792257525405
825000	-68949.02859150899	-68685.8027186421	-263.2258728669035	1.3864310903884476	0.7820298190245631	1.5085435142487147	1.2064622892176118	0.7649041882410595	1.0487421031736133	1.152536829139317	1.1388670552817792	0.7653849417232588	0.23897184258631768
826000	-68953.52258792275	-68701.27677556513	-252.24581235761474	1.3681312661072094	0.7879748832466615	1.4284536603994389	1.1236350059176612	0.7520597965435167	1.051087315664934	1.1395457466531307	1.1267656272412754	0.7267895019736524	0.24153263716099327
827000	-68951.63143162323	-68713.97922936775	-237.6522022554926	1.38731649743245	0.7817483961172853	1.4592058453005425	1.1233080629050782	0.7455026641355065	0.9883153256887081	1.1041409205076191	1.1659590855565087	0.8502972516617782	0.22388204666001738
828000	-68951.74289668296	-68685.71442435763	-266.02847232533355	1.3830900138197022	0.7830968486651257	1.5142093239719976	1.172694901451382	0.7424738829886702	1.0603314913229283	1.1396657451700163	1.19439651701501	0.7632470265416135	0.22757014941140713
829000	-68950.2742788682	-68686.68834571325	-263.58593315494744	1.3830900138197022	0.7830968486651257	1.466257777052203	1.12906762128104	0.7633342583489594	1.0471633536462872	1.1392297729165701	1.0983363719374541	0.6994880319841004	0.24410353624083414
830000	-68952.03955123681	-68704.73539102383	-247.30416021297654	1.3795783691667112	0.7842270896643846	1.4251161184128327	1.1145713017197378	0.7534830805434989	0.9822268955117419	1.1101002840944154	1.1454855623229832	0.7373513029379996	0.24975131574603826
831000	-68953.95816084108	-68691.11409907135	-262.8440617697386	1.3890067481880204	0.7812127135250118	1.552150875805023	1.097543449015155	0.7341376061149257	1.0005248159655433	1.1183425290712687	1.1750768538797227	0.7981016209686541	0.21920697789456184
832000	-68951.58363487439	-68673.53856549684	-278.04506937754473	1.3890067481880204	0.7812127135250118	1.500623459110889	1.2197692427886713	0.7689359231878693	1.0449382551484698	1.1512177860861008	1.0847366156211304	0.704012133795324	0.24524224846011505
833000	-68957.18548522309	-68703.62101846667	-253.56446675641575	1.3708831573490168	0.7870649155289722	1.4513294969548485	1.2816418234849487	0.7379427103157337	1.186034946722091	1.213321359221998	1.2183397535346916	0.8000461829829932	0.21139929781709949
834000	-68952.37257842404	-68671.8601417429	-280.51243668114114	1.3847734305049584	0.7825582136404343	1.5440975835499486	1.1698710462882236	0.8075112693658668	1.0147568935300983	1.167716332091744	1.153183636061788	0.7185996106256166	0.24015507825472535
835000	-68951.07375419865	-68685.19443450675	-265.8793196919017	1.3753917139795522	0.7855864363434444	1.5664503974135973	1.153166869694043	0.7692385268274927	1.0356012812727804	1.177359707788214	1.1671483040880726	0.7968823374074557	0.23051211604910307
836000	-68952.51121361314	-68679.40257981807	-273.10863379507293	1.3870397739732303	0.7818362911509587	1.5183760451593855	1.2393603618735924	0.7239144871768325	1.0316113848480593	1.1417467436740634	1.203190797346404	0.7299211801981996	0.24182626384832936
837000	-68947.22892426027	-68681.57407667693	-265.65484758334037	1.376849587368802	0.7851116127569667	1.5204526477057594	1.1795980849021004	0.7916305582969396	1.0712643804901392	1.1574668355060498	1.1762247344473233	0.7440646726950644	0.24371822419254496
838000	-68950.15669442982	-68687.36628215565	-262.79041227418026	1.3711789050722674	0.78696746276158	1.5644105185524293	1.2016350435601217	0.7769926644808279	1.079410996210027	1.168115576249491	1.1907129802599894	0.7833585753805543	0.24867475569977823
839000	-68950.60816506429	-68701.431962531	-249.17620253328914	1.3722775041969628	0.7866060385566808	1.4340025791665705	1.2001292746263688	0.8193545856049606	1.0506314416952973	1.1824759841011239	1.1387337428114854	0.7903760483166843	0.22468150441637091
840000	-68949.90467449842	-68684.99093824514	-264.91373625328504	1.3866838101493346	0.7819494357948131	1.5236705233582704	1.1688098361962156	0.8048685411292971	1.0807496161480419	1.137021677059516	1.192507760777201	0.7635240278406082	0.23218988052935216
841000	-68955.37190059302	-68701.6311460119	-253.7407545811106	1.3737566045990837	0.7861208701417606	1.4664842559950944	1.1374176669444744	0.7555708994964035	1.102324872442224	1.130624976839722	1.1368994212057308	0.73332649489938	0.2533265682021394
842000	-68948.8748873886	-68682.99610595862	-265.87878142999347	1.3661169007378096	0.7886446388322814	1.5275366998094762	1.1350704531379119	0.7669133696380676	1.0443917468149801	1.1196594781017002	1.1578373826692545	0.7396726200300013	0.23542944645399388
843000	-68947.72577037888	-68703.15266425716	-244.57310612172785	1.3906141157532923	0.7807051848583682	1.446516877988092	1.1937660793702114	0.7613224111773469	1.0607101118949163	1.1551815962447658	1.1565314422465283	0.7942997216942904	0.2342888223622644
844000	-68951.83713396935	-68693.10442085081	-258.73271311854523	1.3632471079455264	0.7896042137864605	1.4843158559926486	1.2034886094893498	0.8090427773502872	1.0171604050315508	1.1610680389954926	1.1459806012064613	0.7704778653339985	0.24276798890411086
845000	-68953.82245304504	-68666.04509852052	-287.7773545245194	1.3851027134547824	0.782453094086884	1.5643163609270718	1.2427242028698833	0.8101517173467316	0.9885958960865021	1.161856246889518	1.1124413311500354	0.7459972004113263	0.23633995502540783
846000	-68951.77570181938	-68685.69354255605	-266.08215926332974	1.3951457128965767	0.7792841393285928	1.5558374763354688	1.117231777047453	0.7858708102095168	0.9699490554680261	1.0816471970267088	1.1482232018089025	0.7727098468085205	0.23903504478609955
847000	-68950.6360402566	-68677.94054255332	-272.69549770328047	1.376476049524229	0.7852331220410479	1.5601908040143688	1.171376334928528	0.715128762093956	0.9966772566438882	1.1407244786281565	1.1321679254448827	0.7578538308638815	0.22818083645678702
848000	-68949.11589366381	-68687.89018627511	-261.2257073887006	1.3838902648056912	0.7828405402280999	1.4857496571569557	1.1949731636731253	0.7543481269785305	1.1010196238830896	1.1343754594065734	1.119545289460138	0.7418247067201367	0.24074283226529863
849000	-68948.12180041723	-68681.33689958927	-266.7849008279652	1.38918524988629	0.7811562607813954	1.5251861441157406	1.2538869065607514	0.7709823692838801	1.0865123696154106	1.16931266485325	1.1751077115433266	0.7611580288306685	0.2417938894193598
850000	-68949.87653686633	-68707.50713239792	-242.369404468415	1.3921930294886973	0.7802084209773208	1.4648418658618851	1.1440570526770064	0.7222473828030364	1.024177073577521	1.1432956006273025	1.1330317584418768	0.8105785009933638	0.2306201486573142
851000	-68949.53918246328	-68714.78190099375	-234.75728146953318	1.3642825987040503	0.7892572410631232	1.3736063675427326	1.178982003317305	0.7594010147065198	1.053774545136508	1.150485504447724	1.1371053195024214	0.777373859936181	0.2323552025516451
852000	-68949.98909139498	-68675.56610950209	-274.4229818928901	1.3721192826855073	0.7866580351602568	1.5374117650686856	1.1986634773092781	0.7164609698248026	1.10470419222001	1.1687331299532824	1.1763321510775513	0.713126315135396	0.23537510258660518
853000	-68956.58272322394	-68695.15006065076	-261.4326625731826	1.3531918632485722	0.7930173279526037	1.4529262820058855	1.1752231699173512	0.796199274382269	1.0231173748599418	1.1397926519470376	1.1529317507003871	0.7498616216466762	0.23667419898450237
854000	-68947.52455889342	-68686.73333009225	-260.79122880116984	1.3789815354459887	0.7844200815585414	1.5102800799362435	1.1776469985756666	0.7606486809486875	1.1275692228380414	1.1906131570649454	1.1850295172982812	0.7520204075755473	0.23233657569211438
855000	-68948.47578306547	-68692.63096365218	-255.84481941328815	1.3927024403405373	0.7800485231166535	1.471602174962878	1.1759402050532566	0.7775069192649655	1.0681301452842236	1.1816369776978464	1.1594892531605576	0.7427591888726703	0.24334573767317377
856000	-68947.81806793269	-68682.350788837	-265.4672790957018	1.3658508214236316	0.7887333404488202	1.5039853381737864	1.2229196752807319	0.7855991606911351	1.068376411701427	1.1680876459523777	1.1621392333268328	0.7424914205666607	0.24334573767317377
857000	-68947.51170369367	-68685.75631064564	-261.7553930480357	1.3717246665379204	0.7867878007776036	1.5285900286419714	1.2015123724451513	0.7900166451742469	1.1256288932745306	1.174427575171609	1.1998784177465112	0.7746592582392139	0.23287900945891507
858000	-68947.44609024165	-68694.612584318	-252.83350592364138	1.378971471493943	0.7844233380806862	1.489279315321578	1.1978071733005589	0.7663037622900839	1.0793547000158834	1.2115566797893569	1.2252802501112645	0.7902202737326703	0.22893848155439786
859000	-68953.48925157047	-68709.90610703672	-243.58314453376016	1.371034140100836	0.7870151564565064	1.4105176838029998	1.1615355687495628	0.7582896615837946	1.1194904484232648	1.1695830456417338	1.1553991644380361	0.761047858762668	0.22009259719331098
860000	-68952.30496027629	-68683.17193330619	-269.1330269700922	1.347373310714253	0.7950293534608428	1.4654117861489833	1.2138577029466455	0.7826472928445543	1.0779585991890686	1.1658103625049585	1.1555741957019257	0.6931852690461333	0.24388368215550077
861000	-68950.19117628457	-68679.42765204838	-270.7635242361848	1.38012622153225	0.784050166764449	1.5372899733600784	1.1664879256111527	0.7470257379266465	1.0777472668240258	1.144155148123414	1.137935736982481	0.7116400677151653	0.2503100848965141
862000	-68949.4413565522	-68718.74917800499	-230.69217854721393	1.384170362287367	0.7827509388046494	1.387978185690306	1.1331696593696579	0.7494412103955541	1.0453153879490575	1.125250140161148	1.1445387884974427	0.7883268746568901	0.23555490755351194
863000	-68951.05492293333	-68698.88783338765	-252.16708954568122	1.3779047961453181	0.7847689192469315	1.4769073771628582	1.1886578410287982	0.7644744464921954	1.0469898540709872	1.181657305829105	1.2039941962937457	0.7672280081832661	0.2511107907972811
864000	-68951.4781784961	-68674.84589394178	-276.6322845543157	1.3767953817300715	0.785129239055418	1.5351526715153256	1.2263307557365806	0.7354977109048042	1.0631464892550355	1.1424334352761547	1.2175152440456132	0.7115236518047313	0.2495295700449285
865000	-68950.39614125354	-68692.33339300216	-258.06274825138297	1.362429581865251	0.789878739385659	1.4758485562239363	1.207409368167726	0.7607825006830654	1.0067779180615872	1.1382454587059407	1.1823156799178833	0.7834909184155529	0.227616919129231
866000	-68948.66848584695	-68696.94316466486	-251.72532118209915	1.391833585302401	0.7803213560467455	1.4859798035059222	1.199238202904801	0.7532127843797377	1.0872978924592998	1.168606141604196	1.2031699724532126	0.7918851489635014	0.22891383700358456
867000	-68951.81564354613	-68679.7469447721	-272.0686987740311	1.382536789316184	0.7832743099510985	1.5302103330270487	1.2087714628070296	0.830393652607278	1.0262313911379681	1.1720432042494773	1.210392864680386	0.7595435301385229	0.23507636365879225
868000	-68949.88023848094	-68675.22540589879	-274.6548325821508	1.3890940827223146	0.7811850903725799	1.5349151830110304	1.1659804249877095	0.8046375593207725	1.0512442029205122	1.157451806730262	1.2191065921051445	0.7318285401703005	0.23862971209675138
869000	-68954.00333021369	-68717.66987088276	-236.3334593309211	1.3890940827223146	0.7811850903725799	1.3388422342974142	1.147992664977115	0.7679211091485926	1.0958304641969223	1.1446916336158874	1.1526289816693274	0.7380165955681057	0.2394616282315663
870000	-68948.39962812256	-68690.29286628011	-258.1067618424421	1.385892146782289	0.7822013954046693	1.4772452856468143	1.2296767319610493	0.7915056089505901	1.0745310604353102	1.1579622482900853	1.2057559177309793	0.7622564561875962	0.24190882120891766
871000	-68949.59576226011	-68689.64618794441	-259.9495743157054	1.4054888723451924	0.7760939506109076	1.5301813742421875	1.1808616758473784	0.7688145983471163	1.0331832189067414	1.1489991281025724	1.197964380520151	0.7913634907916353	0.22701278525942395
872000	-68952.11667957135	-68695.85928807383	-256.2573914975149	1.3631025280260591	0.789652725930206	1.4624810889512965	1.150605267232521	0.7593535285351195	1.0091861020688502	1.0957039765210523	1.1478558441729005	0.7380879237781129	0.24668564996202066
873000	-68950.18155834217	-68713.63005229387	-236.55150604830217	1.386617598807976	0.7819704913776983	1.4288416584429129	1.1147343596179053	0.765166324815422	1.0225886527263317	1.0861044965036586	1.1177316959357906	0.8055041937500531	0.23315297995026407
874000	-68949.09518126311	-68694.58830034733	-254.50688091578112	1.3698118111443052	0.7874184930543833	1.5240089266594554	1.1884925200188952	0.762882320369175	1.1191610320542669	1.1954767995704167	1.192475032786438	0.8103834204752428	0.22205892063047333
875000	-68950.98653996715	-68703.5307940962	-247.45574587096004	1.3790816180750578	0.7843877005953438	1.5140571411059598	1.1125666141828783	0.7625075557635445	0.9930970585194742	1.1094802558324017	1.1644736915301317	0.8327829315231797	0.22249327407179875
876000	-68950.07057577085	-68674.08438597198	-275.9861897988732	1.3770789103609589	0.7850370668439779	1.5505349024577952	1.17467101059682	0.772106131972726	1.155103475272851	1.1918711552916683	1.22136902114827	0.7205939476331226	0.2378059135361662
877000	-68947.84061805958	-68675.58792170182	-272.252696357752	1.3675986279078431	0.7881516774673313	1.5197396583635383	1.2343744390058864	0.760360682875748	1.117922347180881	1.205487224013149	1.1740357602153522	0.7234525576194202	0.2424956608810531
878000	-68956.20206688567	-68699.72937852168	-256.4726883639993	1.3748064680872254	0.7857774937885723	1.533726818352932	1.0793067247070585	0.7973865268973032	1.0748742209250246	1.1520114758860136	1.211188439093303	0.7633786085902057	0.2547984041625707
879000	-68948.62742407357	-68680.87626798582	-267.7511560877463	1.3762567354697512	0.7853045116577367	1.5673239277439954	1.1984807814257408	0.7633857288414682	1.1090786073087437	1.1840343682513759	1.177604452268179	0.7577032135662534	0.24684944561734556
880000	-68947.98276708342	-68689.64083547176	-258.3419316116602	1.3963811810707436	0.7788992063637151	1.4981587674684296	1.1672491802472755	0.7844317559065853	1.0532447010995374	1.167420140300661	1.1999065274722174	0.7718276908760066	0.23078803006279613
881000	-68952.96969455884	-68680.49565631986	-272.4740382389708	1.3927861087125137	0.7800222780801604	1.522724503675818	1.2138897117990193	0.8241756955792084	1.1430183202082578	1.2325407556766665	1.1832521201578066	0.7489313007176174	0.23402858568327742
